brand,commercial_number,BDM,transcript,total_bdm_terms_pct,comparatives,superlatives,unique_words,bdm_words,product_cat_name,product_cat_keywords,product_cat_brands,keyword_similarity,similar_phrases,shared_keywords,shared_keywords_count
Valeant,AD0462,1.0,"Topical Solution Toenail fungus is also known as FIGHT IT to treat toenail fungus Big J Individual results may vary Apply to affected toenails for weeks Most common side effects include ingrown toenail application site redness itching swelling burning or stinging blisters and pain See our ad in Health magazine or call LARGER Topical Solution Ml AVAILABLE com trademarks of All other product or brand names arc trademarks respective owners 0 Pharmaceuticals North America USA size Go, go, go, go, go, go! Dirt stop! Ha, ha, ha! This place is the best kept secret in football since... Hey, how did he get in here? ...and with toenail fungus. Fight it with Jublia. Jublia is a prescription medicine used to treat toenail fungus. Use Jublia as instructed by your doctor. Now that's prime tech. Most common side effects including grown toenail, application site redness, itching, swelling, burning or stinging, blisters and pain. You ready to fight it? Ask your doctor if Jublia is right for you. You know, I look great in purple.",1.7543859649122806,[],"['Most', 'best', 'Most']",[],"['Most', 'best', 'Most']",Healthcare and Medical Products,"['reliable', 'effective', 'innovative', 'advanced', 'safe', 'trusted', 'gentle', 'proven', 'fast-acting', 'powerful', 'affordable', 'precise', 'efficient', 'cutting-edge', 'natural', 'comprehensive', 'soothing', 'preventive', 'accessible', 'restorative', 'supportive', 'comfortable', 'long-lasting', 'clean', 'adaptive', 'responsive', 'professional', 'hygienic', 'durable', 'accurate', 'sterile', 'eco-friendly', 'sustainable', 'personalized', 'holistic', 'modern', 'compact', 'user-friendly', 'revolutionary', 'therapeutic' 'care', 'precision', 'safety', 'reliability', 'innovation', 'protection', 'comfort', 'health', 'hygiene', 'efficiency', 'treatment', 'prevention', 'recovery', 'support', 'accuracy', 'performance', 'diagnostics', 'technology', 'therapy', 'results', 'wellness', 'affordability', 'accessibility', 'solutions', 'confidence', 'durability', 'effectiveness', 'reassurance', 'advancement', 'flexibility', 'responsiveness', 'relief', 'sustainability', 'adaptability', 'functionality']","['CueHealth', 'Dexcom', 'Hologic', 'Advil', 'AstraZeneca', 'Valeant']",0.06515519,[],"['health', 'results']",2
Weathertech,AD0406,1.0,"Weather START POWER _ Weal 3 4 2 2 7 6 2 Weather MEASURED Weather C MADE There's something happening right here in this country. It's the sound of America. Working with American materials in American factories. At WeatherTech, all we do is create the highest quality automotive accessories, including laser measured custom fit floor liners. Order yours today at WeatherTech.com or call 1-800-CARMADS. WeatherTech floor liners, proudly made in America.",1.6129032258064515,[],['highest'],[],['highest'],Car Accessories & Related Services,"['safe', 'protect', 'protected', 'protection', 'smart', 'factories', 'materials', 'workers', 'quality', 'custom fit', 'certified', 'overseas production', 'fits', 'laser measured', 'customized', 'non-toxic', 'family mentality', 'no drill']","['Michelin', 'Wallbox', 'Weathertech']",0.3854981,"['Working with American materials in American factories', 'At WeatherTech, all we do is create the highest quality automotive accessories, including laser measured custom fit floor liners', 'WeatherTech floor liners, proudly made in America']","['materials', 'quality']",2
Doritos,AD0320,0.0,"Dc Do Dot For S Pull 0 Rule 1 6 Tins Doritos For The bold Doritos Hey Mr. Smith! Want to try out my time machine? It runs on Doritos. Sure. So now what? Gotta put the whole bag in! Okay. Yes! It's really working, Jimmy! This is the greatest moment of my life! Get out of my yard! Jimmy? You're so old. It's the future!",1.5873015873015872,[],['greatest'],[],['greatest'],Snacks,"['artificial', 'zero', 'refreshing', 'organic', 'crispy', 'crunchy', 'delicious', 'tasty', 'satisfying', 'flavorful', 'fresh', 'spicy', 'hot', 'light', 'creamy', 'natural', 'handcrafted', 'baked', 'roasted', 'smoky', 'glazed', 'irresistible', 'convenient', 'healthy', 'nutritious', 'wholesome', 'new','calories', 'carbs', 'fat', 'flavor', 'sugar', 'quality', 'protein', 'taste', 'ingredients', 'nutrients', 'energy', 'texture', 'crunch', 'aroma', 'variety', 'balance', 'recipe', 'fiber', 'vitamins', 'minerals', 'packaging', 'satisfaction', 'indulgence', 'convenience', 'seasoning', 'coating', 'filling', 'topping', 'ranch', '3D']","['Butterfinger', 'Cheerios', 'Cheetos', 'Chobani', 'Dannon', 'DEVOUR', 'Doritos', 'Heinz', 'HellmannsMayonnaise', 'KingsHawaiian', 'Kraft', 'Lays', 'MANDMs', 'Nestle', 'Oreo', 'Planters', 'Poptarts', 'Pringles', 'Reeses', 'SabraHummus', 'Skittles', 'Snickers', 'WonderfulPistachios']",0.30909213,[],[],0
CocaCola,AD0421,0.0,"DR BRUCE mini SOMETIMES YOU JUST WANT A LITTLE Cola Coca Cola and The Contour Bottle are registered trademarks of The Company Marvel TASTE THE FEELING DR BRUCE BANNERS LAB dd Sn Lu nu Fore Oh Boy hey Bruce you don't mind if I just take this last poke do ya? Hey Awesome Okay, okay Wow so angry No, you poor sad Hulk hold on Wow you have the greenest eyes",1.4084507042253522,[],['greenest'],[],['greenest'],Softdrinks,"['refreshing', 'organic', 'fizzy', 'sparkling', 'light', 'invigorating', 'bubbly', 'natural', 'fruity', 'energizing', 'satisfying', 'tropical', 'fresh', 'delicious', 'revitalizing', 'exotic', 'pure', 'tasty', 'healthy', 'nutritious', 'wholesome', 'flavor', 'taste', 'calories', 'sugar', 'vitamins', 'energy', 'ingredients', 'refreshment', 'aroma', 'sweeteners', 'electrolytes', 'quality']","['Bai', 'BUBLY', 'CocaCola', 'DietCoke', 'MiO', 'MountainDew', 'Pepsi', 'Sprite']",0.22733082,[],['taste'],1
AmazonAlexa,AD0742,0.0,"S 5 Hey babe, check this out. Alexa, it's game day. Streaming football on Prime Video. Closing blinds, chilling Rose. Wow, it's like she can read your mind. I'm thinking I should get a spray can, you know? Cause that's on Wednesday. Activating blender. Funeral's on Monday. What about the gold, Papa? Can't you see the treasure all along? Yeah, it was here. Love the eye patch. When is the show open? March 8th. Setting reminder to fake your own death on March 8th. God, uh. What the? When you have to do those love scenes with hot guys, is that fun or is that like the worst? It's the worst. Tell me lies, tell me sweet little lies. This seafood is amazing. Announcement, you can thank Colin. He left the oysters in the car for five hours. It's probably better Alexa can't read your mind.",2.097902097902098,['better'],"['worst', 'worst']",[],"['worst', 'worst', 'better']",Smart Home Devices,"['Safe', 'Trusted', 'Reliable', 'Efficient', 'Professional', 'Seamless', 'Affordable', 'Advanced', 'Innovative', 'Powerful',  'Instant', 'Comprehensive', 'Customizable', 'Convenient', 'Accessible', 'Exclusive', 'Enhanced', 'Easy', 'intelligent', 'connected', 'responsive', 'efficient', 'secure', 'intuitive', 'smart', 'versatile', 'user-friendly', 'sleek', 'modern', 'compact', 'adaptive', 'energy-efficient', 'automated', 'dynamic', 'interactive', 'eco-friendly', 'integrated', 'cutting-edge', 'stylish', 'dependable', 'personalized', 'functional', 'flexible', 'scalable', 'streamlined', 'practical', 'time-saving', 'futuristic',  'connectivity', 'control', 'automation', 'security', 'efficiency', 'technology', 'intelligence', 'integration', 'performance', 'customization', 'comfort', 'reliability', 'features', 'smartness', 'accessibility', 'versatility', 'convenience', 'monitoring', 'energy savings', 'design', 'compatibility', 'solutions', 'interaction', 'alerts', 'notifications', 'insights', 'analytics', 'flexibility', 'functionality', 'management', 'interface', 'innovation', 'support', 'sensors', 'network', 'system', 'optimization', 'adaptability', 'settings']","['ADT', 'Amazon', 'AmazonAlexa', 'AmazonEcho', 'Google', 'SimpliSafe', 'Sonos']",0.12964217,[],[],0
VerizonWireless,AD0738,1.0,Ultra parts of more Or mobile recorded during 0 Limited Ultra based on 0 during Ike April 0 gamers he who is good for making excuses is seldom good for anything else take fuzzy wuzzy 28 me blaming losses on a lagging network only one or two you really gonna lie to samuel l jackson while he's holding the sparkle stick oh i just peeled myself verizon 5g ultra wideband is here the fastest 5g in the world with ultra low lag console level gaming on the go don't get cute with my echo i don't want to hear any more excuses out of you juju oh yeah we might fish around look this is y'all's moment stop blaming the network and start becoming the best gamers in the game that escalated quickly this is 5g ultra wideband now in parts of many cities this is 5g built right only from verizon one word out of y'all it's sashimi time,3.821656050955414,"['more', 'more']","['fastest', 'best']","['only', 'only']","['more', 'only', 'fastest', 'more', 'best', 'only']",Telecommuniactions services,"['5G', 'LTE', 'network', 'sound', 'unlimited', 'data', 'taxes', 'fees', 'contract', 'reception', 'streaming', 'internet', 'limit', 'nationwide', 'WiFi', 'limited', 'switch', 'upgrade', 'customer service', 'bill', 'save', 'saving', 'reliable', 'fast', 'seamless', 'secure', 'affordable', 'flexible', 'efficient', 'innovative', 'responsive', 'advanced', 'powerful', 'uninterrupted', 'intuitive', 'global', 'high-speed', 'accessible', 'dynamic', 'modern', 'scalable', 'user-friendly', 'dependable', 'customizable', 'stable', 'cutting-edge', 'versatile', 'comprehensive', 'robust', 'adaptive', 'integrated', 'streamlined', 'crystal-clear', 'connected', 'clear', 'trusted', 'generation', 'connectivity', 'speed', 'coverage', 'reliability', 'communication', 'accessibility', 'technology', 'innovation', 'performance', 'service', 'integration', 'solutions', 'signal', 'bandwidth', 'efficiency', 'security', 'reach', 'features', 'mobility', 'voice', 'connections', 'broadband', 'control', 'freedom', 'clarity', 'support', 'simplicity', 'wireless', 'transmission', 'platform', 'compatibility', 'devices', 'experience', 'management', 'scalability']","['Mint', 'Sprint', 'TMobile', 'VerizonWireless']",0.47619447,"[""Ultra parts of more Or mobile recorded during 0 Limited Ultra based on 0 during Ike April 0 gamers he who is good for making excuses is seldom good for anything else take fuzzy wuzzy 28 me blaming losses on a lagging network only one or two you really gonna lie to samuel l jackson while he's holding the sparkle stick oh i just peeled myself verizon 5g ultra wideband is here the fastest 5g in the world with ultra low lag console level gaming on the go don't get cute with my echo i don't want to hear any more excuses out of you juju oh yeah we might fish around look this is y'all's moment stop blaming the network and start becoming the best gamers in the game that escalated quickly this is 5g ultra wideband now in parts of many cities this is 5g built right only from verizon one word out of y'all it's sashimi time""]","['5g', 'network', 'limited']",3
Audi,AD0413,0.0,"UNITED Quad Quad Quad drive select at drive CU u 5 drive STAT Stop STA ENG NW 4 6 meter Power Torque RE Mph I Choosing the moon Choosing the moon brings out the best in uS The mph Audi is here rack speed Always obey all speed and traffic laws Top track speed claim applied to Audi plus Audi In memory of the driver Closed course Do not attempt Mr. President, thank you for choosing the moon. Oh, this view is magnificent. This has to be the proudest day of our lives. Not hungry, huh? Is he eating? Nope. Okay, Commander, come with me. He's still looking great, you know. Roger, looking great. Six, five, four, three, two, one. There's a star who has lift off. We have lift off. The sky, he'd like to come and meet us. But the things have arrived. To some man waiting in the sky. His code has taught to blow it. Kissing out his common wildness.",1.25,[],"['best', 'proudest']",[],"['best', 'proudest']",Car Manufacturer,"['Luxurious', 'Efficient', 'Powerful', 'Innovative', 'Strong', 'Spacious',  'Premium', 'Advanced', 'Reliable', 'Dynamic', 'Responsive', 'Safe', 'Robust', 'Easy', 'Transparent', 'Steamlined', 'Worry-free', 'Exceptional', 'Precision', 'Revolutionary', 'Electrifying', 'Hybrid', 'Smart', 'Quiet', 'Fast', 'New', 'Exciting', 'Fuel Efficient', 'Aerodynamic', 'Stylish', 'Durable', 'Versatile',  'Eco-friendly', 'Sustainable', 'Comfortable','Drive', 'Exceed', 'Surpass', 'Outperform',  'Accelerate', 'Control', 'Deliver', 'Optimize', 'Save','Performance', 'Efficiency', 'Power', 'Luxury', 'Precision', 'Technology', 'Room', 'Space', 'Progress', 'Research', 'Help', 'Comfort', 'Durability', 'Handling', 'Responsiveness', 'Safety',  'Aerodynamics', 'Strength', 'Speed', 'Acceleration', 'Torque', 'Engine', 'Midsize', 'Seven-Passenger', 'GPS', 'Emergency Braking', 'Car Finder', 'Pedestrian Detection', 'Remote Start', 'Pricing', 'Stability', 'Control', 'Craftsmanship', 'Reliability', 'Experience', 'Design', 'Miles', 'Snow', 'Snowy', 'Mountain', 'Assurance', 'Exchange', 'Test Drive', 'Innovation', 'Advanced Technology', 'Aerodynamic Design',  'Smart Features', 'Driver Assistance', 'Crash Protection',  'All-Wheel Drive', 'Fuel Economy', 'Electric Powertrain',  'Regenerative Braking', 'Quiet Cabin', 'Premium Interiors',  'Seamless Connectivity', 'Enhanced Suspension', 'LED Headlights']","['Acura', 'AlfaRomeo', 'Audi', 'BMW', 'Buick', 'Cadillac', 'Chevrolet', 'Chrysler', 'Dodge', 'Fiat', 'Ford', 'GeneralMotors', 'Genesis', 'GMC', 'Honda', 'Hyundai', 'Jaguar', 'Jeep', 'Kia', 'Lexus', 'Lincoln', 'Maserati', 'MercedesBenz', 'MINI', 'Nissan', 'Polestar', 'Porsche', 'Ram', 'Toyota']",0.42249423,['UNITED Quad Quad Quad drive select at drive CU u 5 drive STAT Stop STA ENG NW 4 6 meter Power Torque RE Mph I Choosing the moon Choosing the moon brings out the best in uS The mph Audi is here rack speed Always obey all speed and traffic laws Top track speed claim applied to Audi plus Audi In memory of the driver Closed course Do not attempt Mr'],"['drive', 'power', 'speed', 'torque']",4
MANDMS,AD0545,0.0,"u FRUITS VEGETABLES DELIVERY Red Tor always fun Mars or affiliates I've had three people try to eat me today. Three! Ooh, lucky penny. Anyway, sometimes I wish I were human. Whoa! Look at me! I'm human! Do you want to eat me? No. Do you want to eat me? No, thanks. No? Would you like to eat me? Nobody wants to eat me! I'm the luckiest! You dropped your lucky penny. Man, I look good. You're still short and bald.",1.2345679012345678,[],['luckiest'],[],['luckiest'],Snacks,"['artificial', 'zero', 'refreshing', 'organic', 'crispy', 'crunchy', 'delicious', 'tasty', 'satisfying', 'flavorful', 'fresh', 'spicy', 'hot', 'light', 'creamy', 'natural', 'handcrafted', 'baked', 'roasted', 'smoky', 'glazed', 'irresistible', 'convenient', 'healthy', 'nutritious', 'wholesome', 'new','calories', 'carbs', 'fat', 'flavor', 'sugar', 'quality', 'protein', 'taste', 'ingredients', 'nutrients', 'energy', 'texture', 'crunch', 'aroma', 'variety', 'balance', 'recipe', 'fiber', 'vitamins', 'minerals', 'packaging', 'satisfaction', 'indulgence', 'convenience', 'seasoning', 'coating', 'filling', 'topping', 'ranch', '3D']","['Butterfinger', 'Cheerios', 'Cheetos', 'Chobani', 'Dannon', 'DEVOUR', 'Doritos', 'Heinz', 'HellmannsMayonnaise', 'KingsHawaiian', 'Kraft', 'Lays', 'MANDMs', 'Nestle', 'Oreo', 'Planters', 'Poptarts', 'Pringles', 'Reeses', 'SabraHummus', 'Skittles', 'Snickers', 'WonderfulPistachios']",0.26449797,[],[],0
Reeses,AD0670,0.0,"KING Size TAKE Wt BEST BAR NEVER HEARD OF TAKE _ What's that? Reese's Take Five bar. Chocolate, peanuts, caramel, peanut butter, pretzels. Never heard of it. Where have you been? Under a rock? New to me. What, were you born yesterday? Raised by wolves? Are you clueless? Head in the sand? That's offensive, Trish. Yeah, Trish. You from another planet? Oh, Trish, none of us have heard of Take Five. So who looks stupid now? Reese's Take Five. The best bar you've never heard of.",1.1764705882352942,[],['best'],[],['best'],Snacks,"['artificial', 'zero', 'refreshing', 'organic', 'crispy', 'crunchy', 'delicious', 'tasty', 'satisfying', 'flavorful', 'fresh', 'spicy', 'hot', 'light', 'creamy', 'natural', 'handcrafted', 'baked', 'roasted', 'smoky', 'glazed', 'irresistible', 'convenient', 'healthy', 'nutritious', 'wholesome', 'new','calories', 'carbs', 'fat', 'flavor', 'sugar', 'quality', 'protein', 'taste', 'ingredients', 'nutrients', 'energy', 'texture', 'crunch', 'aroma', 'variety', 'balance', 'recipe', 'fiber', 'vitamins', 'minerals', 'packaging', 'satisfaction', 'indulgence', 'convenience', 'seasoning', 'coating', 'filling', 'topping', 'ranch', '3D']","['Butterfinger', 'Cheerios', 'Cheetos', 'Chobani', 'Dannon', 'DEVOUR', 'Doritos', 'Heinz', 'HellmannsMayonnaise', 'KingsHawaiian', 'Kraft', 'Lays', 'MANDMs', 'Nestle', 'Oreo', 'Planters', 'Poptarts', 'Pringles', 'Reeses', 'SabraHummus', 'Skittles', 'Snickers', 'WonderfulPistachios']",0.25922957,"['Chocolate, peanuts, caramel, peanut butter, pretzels']",['new'],1
Hulu,AD0650,1.0,"Tu HAT TV and terms apply Visit com tor plan They say all good things must come to an end. So to my teammates, my family, and my fans, you deserve to hear this from me. Hulu doesn't just have live sports. According to the script they just gave me, Hulu also has your favorite cable channels plus the greatest shows, movies, and originals of all time. So it's time to say goodbye to TV as you know it. But me? I'm not going anywhere.",1.1764705882352942,[],['greatest'],[],['greatest'],Streaming Service ,"['innovative', 'seamless', 'immersive', 'exclusive', 'unlimited', 'reliable', 'flexible', 'intuitive', 'accessible', 'customizable', 'personalized', 'dynamic', 'on-demand', 'fast', 'high-quality', 'affordable', 'interactive', 'versatile', 'entertaining', 'user-friendly', 'engaging', 'responsive', 'modern', 'secure', 'inclusive', 'global', 'premium', 'effortless', 'adaptive', 'diverse', 'compact', 'efficient', 'streamlined', 'flexible', 'engrossing', 'vivid', 'captivating', 'favorite', 'convenient','streaming', 'entertainment', 'content', 'quality', 'selection', 'library', 'experience', 'access', 'versatility', 'subscriptions', 'originals', 'variety', 'features', 'playback', 'binge-watching', 'exclusivity', 'freedom', 'availability', 'platform', 'choices', 'genres', 'recommendations', 'episodes', 'shows', 'movies', 'streamline', 'series', 'innovations', 'audiences', 'subscriptions', 'convenience', 'technology', 'resolution', 'curation', 'analytics', 'playlists', 'viewing', 'downloads', 'ease']","['AmazonPrimeVideo', 'DisneyPlus', 'Hulu', 'Paramount Plus', 'Quibi', 'YouTube']",0.30645412,"['According to the script they just gave me, Hulu also has your favorite cable channels plus the greatest shows, movies, and originals of all time']","['favorite', 'originals']",2
NationwideInsurance,AD0388,0.0,"Nationwide is on your side MAKE SAFE HAPPEN Nationwide Mutual Insurance Company Columbus Ohio The number one cause of childhood deaths is preventable accidents Hey wait! Just wait! Wait! I'll never learn to ride a bike. Or get cooties. I'll never learn to fly. Or travel the world with my best friend. And I won't ever get married. I couldn't grow up because I died from an accident. At Nationwide, we believe in protecting what matters most. Your kids. Together, we can make safe happen.",1.1764705882352942,[],['best'],[],['best'],Insurance,"['reliable', 'affordable', 'comprehensive', 'secure', 'flexible', 'trusted', 'accessible', 'dependable', 'innovative', 'personalized', 'tailored', 'simple', 'efficient', 'inclusive', 'responsive', 'transparent', 'strong', 'robust', 'stable', 'convenient', 'empowering', 'seamless', 'professional', 'supportive', 'protective', 'adaptable', 'easy-to-use', 'customer-focused', 'risk-free', 'valuable', 'proactive', 'fast', 'dynamic', 'effective', 'sustainable', 'trustworthy', 'empowering', 'essential', 'cost-effective', 'protection', 'security', 'coverage', 'trust', 'reliability', 'affordability', 'flexibility', 'stability', 'accessibility', 'efficiency', 'confidence', 'safety', 'support', 'value', 'care', 'assistance', 'solutions', 'innovation', 'customer service', 'risk management', 'financial stability', 'transparency', 'customization', 'policies', 'options', 'dependability', 'claims', 'adaptability', 'peace', 'assurance', 'comfort', 'recovery', 'strength', 'planning', 'reliability', 'care', 'control', 'responsiveness', 'commitment', 'opportunitiy', 'opportunities', 'expert']","['AmericanFamilyInsurance', 'Esurance', 'Geico', 'NationwideInsurance', 'NewYorkLife', 'StateFarm']",0.28375483,"['At Nationwide, we believe in protecting what matters most']",[],0
CutwaterSpirits,AD0757,0.0,"Do not attempt do Cat RAND LIME MAI Mn BALL RUM LIME MAI MARGARITA MULE Dent Enjoy Responsibly Spirits Distilled Spirits Specialties and Recognized Cocktails San CA Diego Here's to the lazy ones. The renegades. The outliers. The unsung geniuses. The ones who live life differently. Working smarter, not harder. And while some may see them as the lazy ones, we see pioneers. Because the ones who make the most of their time are the ones who are ahead of it. Cut Water. Bar quality cocktails in a can.",2.247191011235955,['harder'],['most'],[],"['harder', 'most']",Alcoholic beverages (Beer Hard Seltzer),"['smooth', 'rich', 'refreshing', 'aromatic', 'flavorful', 'delicious', 'natural', 'zero', 'complex', 'premium', 'crafted', 'balanced', 'full-bodied', 'organic', 'fit', 'artificial','flavor', 'aroma', 'ingredients', 'quality', 'finish', 'character', 'craftsmanship', 'texture', 'heritage', 'blend', 'notes','bouquet', 'smoothness', 'intensity', 'purity', 'richness', 'tradition', 'complexity', 'corn syrup', 'cals', 'calories', 'carbs', 'protein', 'fat', 'sugar']","['Anheuser Busch InBev', 'Becks Beer', 'Bud Light', 'Budweiser', 'Busch', 'Michelob ULTRA', 'Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits''Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits']",0.28474453,"[""Do not attempt do Cat RAND LIME MAI Mn BALL RUM LIME MAI MARGARITA MULE Dent Enjoy Responsibly Spirits Distilled Spirits Specialties and Recognized Cocktails San CA Diego Here's to the lazy ones"", 'Bar quality cocktails in a can']",['quality'],1
TMobile,AD0791,0.0,"FCC Rate Benchmark SAVE INTERNET SAVE HOME INTERNET FCC Rate Benchmark INTRODUCING HOME INTERNET HOMES INTERNET Available many households In most US cities and towns Details at I'm defeated, feel mistreated, I'm so angry I'm singing a song. Cause I'm paying so much for home internet and that's just wrong. I've got T-Mobile home internet! I feel happy. Great! Very happy! Good for you. Look how much money I'm saving right now. Wait, really? There's no hidden fees, no price hikes, one course. Roll out. Internet without BS!",1.1235955056179776,[],['most'],[],['most'],Telecommuniactions services,"['5G', 'LTE', 'network', 'sound', 'unlimited', 'data', 'taxes', 'fees', 'contract', 'reception', 'streaming', 'internet', 'limit', 'nationwide', 'WiFi', 'limited', 'switch', 'upgrade', 'customer service', 'bill', 'save', 'saving', 'reliable', 'fast', 'seamless', 'secure', 'affordable', 'flexible', 'efficient', 'innovative', 'responsive', 'advanced', 'powerful', 'uninterrupted', 'intuitive', 'global', 'high-speed', 'accessible', 'dynamic', 'modern', 'scalable', 'user-friendly', 'dependable', 'customizable', 'stable', 'cutting-edge', 'versatile', 'comprehensive', 'robust', 'adaptive', 'integrated', 'streamlined', 'crystal-clear', 'connected', 'clear', 'trusted', 'generation', 'connectivity', 'speed', 'coverage', 'reliability', 'communication', 'accessibility', 'technology', 'innovation', 'performance', 'service', 'integration', 'solutions', 'signal', 'bandwidth', 'efficiency', 'security', 'reach', 'features', 'mobility', 'voice', 'connections', 'broadband', 'control', 'freedom', 'clarity', 'support', 'simplicity', 'wireless', 'transmission', 'platform', 'compatibility', 'devices', 'experience', 'management', 'scalability']","['Mint', 'Sprint', 'TMobile', 'VerizonWireless']",0.41066676,"[""I've got T-Mobile home internet! I feel happy"", ""FCC Rate Benchmark SAVE INTERNET SAVE HOME INTERNET FCC Rate Benchmark INTRODUCING HOME INTERNET HOMES INTERNET Available many households In most US cities and towns Details at I'm defeated, feel mistreated, I'm so angry I'm singing a song""]","['internet', 'save', 'saving']",3
NFL,AD0718,0.0,L LI S IT TAKES ALL OF US Well OF OTHER TAKE CARE OF TAKE CARE Back V CHIEFS IV BOLL E the road has been rough alone heavy and nothing from hell to sky has turned us back we did not get here alone we arrived as one and I firmly believe our greatest fulfillment to all we hold dear is that moment when we lie exhausted on the field of battle victorious because it's not whether we get knocked down but whether we get back up as one,1.1111111111111112,[],['greatest'],[],['greatest'],Television and Radio,"['entertaining', 'dynamic', 'exclusive', 'innovative', 'exciting', 'engaging', 'iconic', 'captivating', 'timeless', 'accessible', 'premium', 'original', 'unforgettable', 'diverse', 'global', 'powerful', 'vibrant',  'versatile', 'inclusive', 'prestigious', 'modern', 'bold', 'impactful', 'creative', 'unique', 'exciting', 'compelling', 'professional', 'high-quality', 'on-demand', 'legendary', 'combine', 'entertainment', 'drama', 'sports', 'news', 'comedy', 'coverage', 'stories', 'culture', 'reality', 'broadcast', 'network', 'streaming', 'series', 'movies', 'performances', 'shows', 'events', 'action', 'features', 'content', 'live', 'program', 'value', 'quality', 'viewing', 'connection', 'information', 'creativity', 'highlights', 'favorites', 'variety', 'prestige', 'fun', 'challenges', 'perspectives', 'history', 'tradition', 'draft', 'offseason']","['AMC', 'NBC', 'NFL']",0.19404948,[],[],0
Chrysler,AD0315,1.0,Autobahn Autobahn Cu BOB KR DOB I 7 1 CHRYSLER AMERICAS IMPORT AMERICAS IMPORT Chrysler LC DIMER Home in We Can Do is there anything more american than america because you can't import original you can't fake true cool you can't duplicate legacy because what detroit created was a first and became an inspiration to the rest of the world yeah detroit made cars and cars made america making the best making the finest takes conviction you and you can't import the heart and soul of every man and woman working on the line you can search the world over for the finer things but you won't find a match for the american road and the creatures that live on it because we believe in the zoom and the role and the trust and when it's made here it's made with the one thing you can't import from anywhere else and that's the world american pride so let germany brew your beer let switzerland make your watch let asia assemble your phone we will build your car things are in charge things are in charge you,3.260869565217391,['finer'],"['best', 'finest']","['original', 'legacy', 'first']","['original', 'legacy', 'first', 'best', 'finest', 'finer']",Car Manufacturer,"['Luxurious', 'Efficient', 'Powerful', 'Innovative', 'Strong', 'Spacious',  'Premium', 'Advanced', 'Reliable', 'Dynamic', 'Responsive', 'Safe', 'Robust', 'Easy', 'Transparent', 'Steamlined', 'Worry-free', 'Exceptional', 'Precision', 'Revolutionary', 'Electrifying', 'Hybrid', 'Smart', 'Quiet', 'Fast', 'New', 'Exciting', 'Fuel Efficient', 'Aerodynamic', 'Stylish', 'Durable', 'Versatile',  'Eco-friendly', 'Sustainable', 'Comfortable','Drive', 'Exceed', 'Surpass', 'Outperform',  'Accelerate', 'Control', 'Deliver', 'Optimize', 'Save','Performance', 'Efficiency', 'Power', 'Luxury', 'Precision', 'Technology', 'Room', 'Space', 'Progress', 'Research', 'Help', 'Comfort', 'Durability', 'Handling', 'Responsiveness', 'Safety',  'Aerodynamics', 'Strength', 'Speed', 'Acceleration', 'Torque', 'Engine', 'Midsize', 'Seven-Passenger', 'GPS', 'Emergency Braking', 'Car Finder', 'Pedestrian Detection', 'Remote Start', 'Pricing', 'Stability', 'Control', 'Craftsmanship', 'Reliability', 'Experience', 'Design', 'Miles', 'Snow', 'Snowy', 'Mountain', 'Assurance', 'Exchange', 'Test Drive', 'Innovation', 'Advanced Technology', 'Aerodynamic Design',  'Smart Features', 'Driver Assistance', 'Crash Protection',  'All-Wheel Drive', 'Fuel Economy', 'Electric Powertrain',  'Regenerative Braking', 'Quiet Cabin', 'Premium Interiors',  'Seamless Connectivity', 'Enhanced Suspension', 'LED Headlights']","['Acura', 'AlfaRomeo', 'Audi', 'BMW', 'Buick', 'Cadillac', 'Chevrolet', 'Chrysler', 'Dodge', 'Fiat', 'Ford', 'GeneralMotors', 'Genesis', 'GMC', 'Honda', 'Hyundai', 'Jaguar', 'Jeep', 'Kia', 'Lexus', 'Lincoln', 'Maserati', 'MercedesBenz', 'MINI', 'Nissan', 'Polestar', 'Porsche', 'Ram', 'Toyota']",0.32947946,"[""Autobahn Autobahn Cu BOB KR DOB I 7 1 CHRYSLER AMERICAS IMPORT AMERICAS IMPORT Chrysler LC DIMER Home in We Can Do is there anything more american than america because you can't import original you can't fake true cool you can't duplicate legacy because what detroit created was a first and became an inspiration to the rest of the world yeah detroit made cars and cars made america making the best making the finest takes conviction you and you can't import the heart and soul of every man and woman working on the line you can search the world over for the finer things but you won't find a match for the american road and the creatures that live on it because we believe in the zoom and the role and the trust and when it's made here it's made with the one thing you can't import from anywhere else and that's the world american pride so let germany brew your beer let switzerland make your watch let asia assemble your phone we will build your car things are in charge things are in charge you""]",[],0
